taxon_name	reads	percent	sample_name
Synechococcus	1889	0.009408738252338575	SRR23969170
unclassified	18458717	91.93924654684614	SRR23969170
other_genus	1583953	7.889359015884829	SRR23969170
Prochlorococcus	161602	0.528908916629571	SRR9178374
Synechococcus	7797	0.025518884809351147	SRR9178374
unclassified	27309489	89.38151904492014	SRR9178374
other_genus	3074955	10.064053153640936	SRR9178374
Prochlorococcus	19858	0.13487808978175192	SRR23969175
Synechococcus	1610	0.010935327049482354	SRR23969175
unclassified	13796680	93.70882484288957	SRR23969175
other_genus	904777	6.14536174027919	SRR23969175
Prochlorococcus	225714	0.7655956093288195	SRR9178189
Synechococcus	13427	0.04554282076635946	SRR9178189
unclassified	26514019	89.93246556288443	SRR9178189
other_genus	2728984	9.256396007020385	SRR9178189
Prochlorococcus	87074	0.32591632947710214	SRR9178160
Synechococcus	3292	0.012321893523194299	SRR9178160
unclassified	24283413	90.89235399931721	SRR9178160
other_genus	2342894	8.769407777682497	SRR9178160
Prochlorococcus	767988	2.4932163490152273	SRR9178190
Synechococcus	31803	0.10324609179795945	SRR9178190
unclassified	27599191	89.5987362052453	SRR9178190
other_genus	2404121	7.804801353941516	SRR9178190
Prochlorococcus	64253	0.1435760429809732	SRR9178154
Synechococcus	4359	0.009740369653620256	SRR9178154
unclassified	41537702	92.81774995226459	SRR9178154
other_genus	3145581	7.028933635100815	SRR9178154
Prochlorococcus	10630	0.20399919014432508	SRR9178155
Synechococcus	613	0.011764017267965315	SRR9178155
unclassified	4683725	89.88486423882682	SRR9178155
other_genus	515837	9.899372553760887	SRR9178155
Prochlorococcus	71860	0.2789375375552557	SRR9178223
Synechococcus	3020	0.011722674136054443	SRR9178223
unclassified	23679196	91.91506573237213	SRR9178223
other_genus	2007964	7.7942740559365635	SRR9178223
Prochlorococcus	220540	0.5188442885804687	SRR9178227
Synechococcus	6860	0.01613889462075821	SRR9178227
unclassified	38340388	90.19992443891874	SRR9178227
other_genus	3938221	9.26509237788003	SRR9178227
Prochlorococcus	140800	0.41100529735620256	SRR9178409
Synechococcus	4704	0.013731313343491315	SRR9178409
unclassified	31147407	90.9215147436766	SRR9178409
other_genus	2964555	8.653748645623702	SRR9178409
Prochlorococcus	136002	0.41662815720999496	SRR9178293
Synechococcus	6639	0.020337894558294413	SRR9178293
unclassified	29417681	90.11804403186338	SRR9178293
other_genus	3083175	9.444989916368336	SRR9178293
Prochlorococcus	64522	0.19783248909126536	SRR9178107
Synechococcus	3865	0.0118505714382341	SRR9178107
unclassified	29650148	90.91104709656247	SRR9178107
other_genus	2895926	8.879269842908027	SRR9178107
Prochlorococcus	8025	0.2167126061385432	SRR9178486
Synechococcus	482	0.013016258711374185	SRR9178486
unclassified	3334930	90.05873789278654	SRR9178486
other_genus	359624	9.711533242363547	SRR9178486
Prochlorococcus	304496	1.171136119266223	SRR17827610
Synechococcus	6820	0.02623071676933569	SRR17827610
unclassified	23741489	91.31323660429602	SRR17827610
other_genus	1947247	7.489396559668419	SRR17827610
Prochlorococcus	275944	0.8944139450058463	SRR17827598
Synechococcus	13628	0.04417227133961845	SRR17827598
unclassified	27624352	89.5384775554103	SRR17827598
other_genus	2938010	9.522936228244234	SRR17827598
Prochlorococcus	130854	0.44055806041059903	SRR9178491
Synechococcus	6460	0.021749469410583318	SRR9178491
unclassified	26735651	90.0133473059646	SRR9178491
other_genus	2828909	9.524345164214218	SRR9178491
Prochlorococcus	60332	0.1829414857418774	SRR17827613
Synechococcus	3841	0.011646858163736512	SRR17827613
unclassified	29625577	89.83204721110508	SRR17827613
other_genus	3289101	9.973364444989304	SRR17827613
Prochlorococcus	232889	1.0093660504735469	SRR17827628
Synechococcus	11250	0.04875871366971992	SRR17827628
unclassified	20717615	89.79237846262173	SRR17827628
other_genus	2111045	9.149496773235013	SRR17827628
Prochlorococcus	83727	0.25391297923925454	SRR9178535
Synechococcus	4977	0.01509339756200234	SRR9178535
unclassified	30435161	92.29857039110884	SRR9178535
other_genus	2450818	7.432423232089904	SRR9178535
Prochlorococcus	166619	0.6957941492639831	SRR17827587
Synechococcus	10395	0.04340909609107667	SRR17827587
unclassified	21612163	90.25151134228108	SRR17827587
other_genus	2157417	9.009285412363862	SRR17827587
Prochlorococcus	958004	2.4649744164769936	SRR9178498
Synechococcus	39156	0.1007496192621045	SRR9178498
unclassified	34871099	89.72443425020822	SRR9178498
other_genus	2996404	7.709841714052685	SRR9178498
Prochlorococcus	204062	1.093974583648001	SRR17827575
Synechococcus	9723	0.05212491731341217	SRR17827575
unclassified	16538602	88.66329957106174	SRR17827575
other_genus	1900880	10.190600927976853	SRR17827575
Prochlorococcus	30989	0.1842457050161397	SRR17827569
Synechococcus	1974	0.011736455571391777	SRR17827569
unclassified	15079922	89.65797090833507	SRR17827569
other_genus	1706503	10.146046931077397	SRR17827569
Prochlorococcus	126301	0.22866471455292736	SRR9178439
Synechococcus	8252	0.014940033922856958	SRR9178439
unclassified	49612409	89.8219914511214	SRR9178439
other_genus	5487183	9.934403800402812	SRR9178439
Prochlorococcus	262032	1.0501955830560974	SRR17827657
Synechococcus	15236	0.061064220795333024	SRR17827657
unclassified	22584476	90.51610849375817	SRR17827657
other_genus	2089037	8.372631702390398	SRR17827657
Prochlorococcus	338103	1.0833816087013515	SRR9178458
Synechococcus	15478	0.049596071432313586	SRR9178458
unclassified	28146523	90.18975095485575	SRR9178458
other_genus	2708013	8.677271365010583	SRR9178458
Prochlorococcus	90853	0.4306789532604804	SRR17827666
Synechococcus	4911	0.023280071538223496	SRR17827666
unclassified	18941193	89.78870455290128	SRR17827666
other_genus	2058339	9.757336422300025	SRR17827666
Prochlorococcus	56803	0.31146226992899584	SRR17827645
Synechococcus	3295	0.018067147499534204	SRR17827645
unclassified	16781097	92.01412889316872	SRR17827645
other_genus	1396327	7.65634168940276	SRR17827645
Prochlorococcus	173248	0.5844273495456644	SRR17827638
Synechococcus	7778	0.02623797056685317	SRR17827638
unclassified	26567907	89.62303444187354	SRR17827638
other_genus	2895128	9.76630023801395	SRR17827638
Prochlorococcus	38723	0.22490323434233997	SRR17827671
Synechococcus	2511	0.01458389126445822	SRR17827671
unclassified	15499000	90.01821214967661	SRR17827671
other_genus	1677393	9.742300724716594	SRR17827671
Prochlorococcus	57230	0.18258620809569953	SRR9178331
Synechococcus	3594	0.011466273491105088	SRR9178331
unclassified	28557790	91.11058164761991	SRR9178331
other_genus	2725484	8.695365870793283	SRR9178331
Prochlorococcus	77560	0.1602415970575048	SRR9178081
Synechococcus	3247	0.006708412398732827	SRR9178081
unclassified	45551287	94.11050769603864	SRR9178081
other_genus	2769820	5.72254229450513	SRR9178081
Prochlorococcus	263942	0.6508902559601482	SRR9178161
Synechococcus	12966	0.03197461206923976	SRR9178161
unclassified	36677236	90.44735407002584	SRR9178161
other_genus	3596778	8.869781061944781	SRR9178161
Prochlorococcus	70620	0.25760990681175017	SRR9178150
Synechococcus	3590	0.013095717437753939	SRR9178150
unclassified	24732522	90.2200890348281	SRR9178150
other_genus	2606810	9.50920534092238	SRR9178150
Prochlorococcus	58736	0.16630883575716984	SRR9178148
Synechococcus	4157	0.011770393459591308	SRR9178148
unclassified	32273072	91.38002299488078	SRR9178148
other_genus	2981461	8.441897775902468	SRR9178148
Prochlorococcus	328193	0.6486702746574377	SRR9178197
Synechococcus	15708	0.031046709327496418	SRR9178197
unclassified	45819194	90.56119160543467	SRR9178197
other_genus	4431639	8.759091410580396	SRR9178197
Prochlorococcus	36295	0.12960461967355633	SRR9178144
Synechococcus	2307	0.008237990290312563	SRR9178144
unclassified	25794864	92.11002998349937	SRR9178144
other_genus	2170937	7.752127406536751	SRR9178144
Prochlorococcus	37003	0.1258925740290387	SRR9178291
Synechococcus	2299	0.007821717906460555	SRR9178291
unclassified	27270440	92.78020394304401	SRR9178291
other_genus	2082778	7.086081765020488	SRR9178291
Prochlorococcus	107766	0.21391937308439077	SRR9178315
Synechococcus	6327	0.012559321803768725	SRR9178315
unclassified	45901558	91.11623806169666	SRR9178315
other_genus	4361273	8.65728324341518	SRR9178315
Prochlorococcus	145099	0.3878067583290294	SRR9178111
Synechococcus	7517	0.02009072014527539	SRR9178111
unclassified	33730528	90.15173585211862	SRR9178111
other_genus	3532140	9.44036666940708	SRR9178111
Prochlorococcus	68462	0.21303351106559446	SRR9178110
Synechococcus	3947	0.012281897522361331	SRR9178110
unclassified	29114029	90.59425402610995	SRR9178110
other_genus	2950290	9.180430565302105	SRR9178110
Prochlorococcus	141993	0.3478287240244259	SRR9178284
Synechococcus	4771	0.011687131353802904	SRR9178284
unclassified	36922070	90.44499726353082	SRR9178284
other_genus	3753844	9.195486881090947	SRR9178284
Prochlorococcus	219764	0.4495065417801935	SRR9178489
Synechococcus	9424	0.01927590346797721	SRR9178489
unclassified	44051487	90.10316330993771	SRR9178489
other_genus	4609381	9.428054244814119	SRR9178489
Prochlorococcus	252318	0.8033980645123697	SRR17827564
Synechococcus	11046	0.035171232415458414	SRR17827564
unclassified	28165863	89.68206715145399	SRR17827564
other_genus	2977122	9.479363551618178	SRR17827564
Prochlorococcus	31177	0.16024043106048255	SRR17827633
Synechococcus	2120	0.01089616428290801	SRR17827633
unclassified	17632404	90.62526919179449	SRR17827633
other_genus	1790687	9.203594212862122	SRR17827633
Prochlorococcus	21996	0.1434313171286897	SRR17827573
Synechococcus	1556	0.01014635067522464	SRR17827573
unclassified	13947835	90.95091585486624	SRR17827573
other_genus	1364176	8.895506477329851	SRR17827573
Prochlorococcus	119349	0.31342916704089396	SRR9178221
Synechococcus	6430	0.016886187098953058	SRR9178221
unclassified	34446379	90.46158641919868	SRR9178221
other_genus	3506302	9.208098226661479	SRR9178221
Prochlorococcus	87055	0.3144807559849331	SRR17827667
Synechococcus	4871	0.017596183589714653	SRR17827667
unclassified	24994360	90.29056605777465	SRR17827667
other_genus	2595853	9.377357002650697	SRR17827667
Prochlorococcus	46820	0.1854365089078043	SRR9178460
Synechococcus	2415	0.009564911768738731	SRR9178460
unclassified	23054516	91.31031528404779	SRR9178460
other_genus	2144783	8.494683295275678	SRR9178460
Prochlorococcus	30784	0.17674618675728737	SRR17827661
Synechococcus	1945	0.011167208070521177	SRR17827661
unclassified	15597928	89.55542799229215	SRR17827661
other_genus	1786409	10.256658612880033	SRR17827661
Prochlorococcus	30054	0.0772141036310694	SRR9178456
Synechococcus	2854	0.007332436672758105	SRR9178456
unclassified	36284335	93.22094905418375	SRR9178456
other_genus	2605698	6.69450440551242	SRR9178456
Prochlorococcus	56037	0.1480476752773962	SRR9178355
Synechococcus	4048	0.010694665837266446	SRR9178355
unclassified	34812404	91.97307998318126	SRR9178355
other_genus	2978156	7.868177675704073	SRR9178355
Prochlorococcus	33298	0.08331703590924713	SRR9178079
Synechococcus	2910	0.007281295408009765	SRR9178079
unclassified	37265981	93.24557262208906	SRR9178079
other_genus	2663227	6.663829046593685	SRR9178079
Prochlorococcus	155884	0.31070920865802437	SRR9178372
Synechococcus	7646	0.015240067033173734	SRR9178372
unclassified	45956202	91.60026145305687	SRR9178372
other_genus	4050651	8.073789271251925	SRR9178372
Prochlorococcus	291915	0.7417993455323028	SRR9178235
Synechococcus	14054	0.03571330011171397	SRR9178235
unclassified	35788115	90.94291243969919	SRR9178235
other_genus	3258202	8.2795749146568	SRR9178235
Prochlorococcus	37358	0.11332887820215587	SRR9178214
Synechococcus	3095	0.009388962954003759	SRR9178214
unclassified	30955368	93.90591385445991	SRR9178214
other_genus	1968416	5.97136830438393	SRR9178214
Prochlorococcus	65052	0.2094726378540357	SRR9178208
Synechococcus	3971	0.012786937295062039	SRR9178208
unclassified	28273664	91.04345723234776	SRR9178208
other_genus	2712443	8.73428319250314	SRR9178208
Prochlorococcus	129983	0.3155905285305536	SRR9178228
Synechococcus	6362	0.01544653487387875	SRR9178228
unclassified	37661566	91.43990767429838	SRR9178228
other_genus	3389320	8.22905526229719	SRR9178228
Prochlorococcus	17715	0.09132686097489555	SRR9178095
Synechococcus	1540	0.007939224719240143	SRR9178095
unclassified	17858304	92.06564192240594	SRR9178095
other_genus	1519801	7.835091991899929	SRR9178095
Prochlorococcus	92393	0.1452018408210774	SRR9178091
Synechococcus	5536	0.008700197967221376	SRR9178091
unclassified	58302006	91.6255408392573	SRR9178091
other_genus	5230801	8.220557121954396	SRR9178091
Prochlorococcus	44183	0.15886635945959765	SRR9178280
Synechococcus	2584	0.009291145301215407	SRR9178280
unclassified	25514127	91.73972956295013	SRR9178280
other_genus	2250532	8.092112932289053	SRR9178280
Prochlorococcus	38027	0.13590252614945153	SRR9178114
Synechococcus	2460	0.008791653675747515	SRR9178114
unclassified	25578778	91.41453561984947	SRR9178114
other_genus	2361819	8.440770200325334	SRR9178114
Prochlorococcus	62978	0.15686511672301007	SRR9178480
Synechococcus	3874	0.009649329324286908	SRR9178480
unclassified	36436844	90.75661003966637	SRR9178480
other_genus	3644172	9.076875514286337	SRR9178480
Prochlorococcus	69048	0.22111882706338423	SRR17827565
Synechococcus	4235	0.01356213406055834	SRR17827565
unclassified	28288851	90.59201645363869	SRR17827565
other_genus	2864515	9.173302585237373	SRR17827565
Prochlorococcus	23371	0.1497456131442446	SRR17827553
Synechococcus	1668	0.010687419568037312	SRR17827553
unclassified	14109455	90.40387617586444	SRR17827553
other_genus	1472641	9.435690791423282	SRR17827553
Prochlorococcus	29161	0.13116813770706798	SRR17827547
Synechococcus	2064	0.009284010707019247	SRR17827547
unclassified	20121972	90.50998231314995	SRR17827547
other_genus	2078574	9.349565538435963	SRR17827547
Prochlorococcus	37091	0.12034551762345912	SRR9178507
Synechococcus	2938	0.00953263947528303	SRR9178507
unclassified	28133154	91.28087623710574	SRR9178507
other_genus	2647242	8.589245605795508	SRR9178507
Prochlorococcus	27559	0.112610371668981	SRR9178501
Synechococcus	2022	0.00826220731937587	SRR9178501
unclassified	22532570	92.07159484587	SRR9178501
other_genus	1910728	7.80753257514165	SRR9178501
Prochlorococcus	66340	0.14075958019696455	SRR9178457
Synechococcus	4442	0.009424993295672542	SRR9178457
unclassified	43299717	91.87292715657776	SRR9178457
other_genus	3759508	7.976888269929601	SRR9178457
Prochlorococcus	28018	0.08005789724952633	SRR9178445
Synechococcus	2633	0.00752346503883228	SRR9178445
unclassified	32608625	93.17502854230622	SRR9178445
other_genus	2357896	6.737390095405423	SRR9178445
Prochlorococcus	23579	0.13685540647924652	SRR17827646
Synechococcus	1759	0.010209451630560865	SRR17827646
unclassified	15612323	90.61583656008692	SRR17827646
other_genus	1591472	9.237098581803274	SRR17827646
Prochlorococcus	64123	0.23619264078496566	SRR17827641
Synechococcus	3905	0.014383797736620104	SRR17827641
unclassified	24447458	90.0505226751639	SRR17827641
other_genus	2633116	9.698900886314513	SRR17827641
Prochlorococcus	38232	0.11376629613963213	SRR17827545
Synechococcus	3340	0.009938779794579704	SRR17827545
unclassified	30908276	91.97321826170443	SRR17827545
other_genus	2655887	7.903076662361349	SRR17827545
Prochlorococcus	26435	0.08100318313246219	SRR9178080
Synechococcus	2684	0.008224420031304277	SRR9178080
unclassified	30068277	92.13641567272937	SRR9178080
other_genus	2537124	7.774356724106866	SRR9178080
Prochlorococcus	27762	0.07187140749752209	SRR9178068
Synechococcus	2773	0.007178856458130854	SRR9178068
unclassified	35916635	92.98246199930712	SRR9178068
other_genus	2680152	6.938487736737224	SRR9178068
Prochlorococcus	51684	0.09360601582195949	SRR9178336
Synechococcus	3825	0.006927540641571764	SRR9178336
unclassified	51449384	93.18109768466198	SRR9178336
other_genus	3709507	6.7183687588744965	SRR9178336
Prochlorococcus	18479	0.071189348295206	SRR23969165
Synechococcus	1985	0.007647105166187776	SRR23969165
unclassified	24051082	92.65549290408353	SRR23969165
other_genus	1885989	7.265670642455071	SRR23969165
Prochlorococcus	34140	0.0769401943914069	SRR9178317
Synechococcus	3104	0.006995382641796339	SRR9178317
unclassified	41211938	92.87798831185145	SRR9178317
other_genus	3122944	7.038076111115343	SRR9178317
Prochlorococcus	42571	0.11566072769890359	SRR9178188
Synechococcus	2641	0.007175306707683737	SRR9178188
unclassified	34276085	93.12435540084738	SRR9178188
other_genus	2485492	6.752808564746031	SRR9178188
Prochlorococcus	29419	0.07969840793903314	SRR9178212
Synechococcus	2800	0.007585422421880173	SRR9178212
unclassified	34145418	92.50264975059673	SRR9178212
other_genus	2735271	7.410066419042358	SRR9178212
Prochlorococcus	28396	0.0738316587219718	SRR9178288
Synechococcus	3162	0.008221429246333104	SRR9178288
unclassified	35581536	92.51457327636123	SRR9178288
other_genus	2847372	7.403373635670457	SRR9178288
Prochlorococcus	20417	0.07281664720443207	SRR9178084
Synechococcus	2479	0.008841282677170353	SRR9178084
unclassified	25888893	92.3319972618059	SRR9178084
other_genus	2127129	7.586344808312504	SRR9178084
Prochlorococcus	56951	0.08965824122271857	SRR9178277
Synechococcus	4107	0.006465670430751087	SRR9178277
unclassified	59550395	93.75048163892072	SRR9178277
other_genus	3908642	6.153394449425808	SRR9178277
Prochlorococcus	15899	0.06976323151678052	SRR9178118
Synechococcus	1776	0.007792911451902773	SRR9178118
unclassified	21129323	92.71336890633596	SRR9178118
other_genus	1642944	7.209074950695355	SRR9178118
Prochlorococcus	29042	0.09142076468329167	SRR17827612
Synechococcus	3011	0.009478270176344302	SRR17827612
unclassified	29123997	91.6788814948658	SRR17827612
other_genus	2611350	8.220219470274557	SRR17827612
Prochlorococcus	19749	0.09270730249915397	SRR17827594
Synechococcus	1854	0.008703192001287734	SRR17827594
unclassified	19641819	92.20416505476885	SRR17827594
other_genus	1639107	7.694424450730709	SRR17827594
Prochlorococcus	21705	0.06685841061247663	SRR17827631
Synechococcus	2651	0.008165936260478027	SRR17827631
unclassified	30233573	93.129170141271	SRR17827631
other_genus	2206199	6.79580551185604	SRR17827631
Prochlorococcus	19496	0.07350309824456686	SRR17827630
Synechococcus	1941	0.007317886422481754	SRR17827630
unclassified	24624158	92.83708989863239	SRR17827630
other_genus	1878457	7.082089116700571	SRR17827630
Prochlorococcus	34062	0.09144355989762573	SRR9178481
Synechococcus	3062	0.008220309447669839	SRR9178481
unclassified	34385605	92.3123166705889	SRR9178481
other_genus	2826477	7.588019460065806	SRR9178481
Prochlorococcus	17942	0.08277303984934586	SRR17827619
Synechococcus	1951	0.00900068001037085	SRR17827619
unclassified	19966481	92.1127147176573	SRR17827619
other_genus	1689766	7.7955115624829885	SRR17827619
Prochlorococcus	15212	0.08149094356087888	SRR17827551
Synechococcus	1679	0.008994431648613965	SRR17827551
unclassified	17160072	91.92679850464226	SRR17827551
other_genus	1490142	7.98271612014825	SRR17827551
Prochlorococcus	23869	0.08004621210787408	SRR9178534
Synechococcus	2344	0.007860753327783184	SRR9178534
unclassified	27629739	92.65808992748757	SRR9178534
other_genus	2163073	7.254003107076774	SRR9178534
Prochlorococcus	34303	0.06952311697854718	SRR9178506
Synechococcus	3633	0.007363131037607845	SRR9178506
unclassified	45898516	93.02416398011019	SRR9178506
other_genus	3403971	6.898949771873662	SRR9178506
Prochlorococcus	58219	0.12897695942783047	SRR9178499
Synechococcus	3077	0.006816711110796036	SRR9178499
unclassified	42123807	93.32005954043802	SRR9178499
other_genus	2953967	6.544146789023345	SRR9178499
Prochlorococcus	20626	0.09102760661739719	SRR17827581
Synechococcus	2098	0.009258989560908528	SRR17827581
unclassified	20862716	92.07229249580521	SRR17827581
other_genus	1773620	7.827420908016484	SRR17827581
Prochlorococcus	15691	0.08200557915976449	SRR9178505
Synechococcus	1550	0.008100735944021092	SRR9178505
unclassified	17828194	93.17515609856851	SRR9178505
other_genus	1288629	6.7347375863277135	SRR9178505
Prochlorococcus	14976	0.07260334778225279	SRR17827634
Synechococcus	1608	0.007795551765081629	SRR17827634
unclassified	19001598	92.11936618673604	SRR17827634
other_genus	1608966	7.800234913716622	SRR17827634
Prochlorococcus	19704	0.10706150032261351	SRR17827672
Synechococcus	1527	0.008296940265561856	SRR17827672
unclassified	16950820	92.10212245729615	SRR17827672
other_genus	1432324	7.782519102115665	SRR17827672
Prochlorococcus	18000	0.06907132339389316	SRR9178444
Synechococcus	2162	0.00829623339875539	SRR9178444
unclassified	24017740	92.16317148502463	SRR9178444
other_genus	2022117	7.759460958182725	SRR9178444
Prochlorococcus	27178	0.12467859525235031	SRR17827664
Synechococcus	2418	0.011092532317322209	SRR17827664
unclassified	20030898	91.8913909884139	SRR17827664
other_genus	1737955	7.972837884016427	SRR17827664
Prochlorococcus	43039	0.0823737291824941	SRR9178440
Synechococcus	3634	0.0069552297183759736	SRR9178440
unclassified	48719263	93.24536760456108	SRR9178440
other_genus	3482518	6.665303436538046	SRR9178440
Prochlorococcus	23160	0.09196244279249119	SRR9178463
Synechococcus	2632	0.010450999543602625	SRR9178463
unclassified	23308882	92.55361517624904	SRR9178463
other_genus	1849520	7.343971381414867	SRR9178463
Prochlorococcus	15577	0.08340021448369983	SRR17827644
Synechococcus	1635	0.008753890394867382	SRR17827644
unclassified	17097134	91.5391052613826	SRR17827644
other_genus	1563064	8.368740633738831	SRR17827644
Prochlorococcus	13835	0.07042434191035814	SRR23969187
Synechococcus	1567	0.007976504790280534	SRR23969187
unclassified	18187495	92.57986023656878	SRR23969187
other_genus	1442299	7.341738916730583	SRR23969187
Prochlorococcus	13717	0.07892582623694239	SRR17827607
Synechococcus	1805	0.010385734224515638	SRR17827607
unclassified	15867312	91.2984406035832	SRR17827607
other_genus	1496775	8.612247835955342	SRR17827607
Prochlorococcus	47304	0.11397789054450466	SRR17827606
Synechococcus	4712	0.011353454681331514	SRR17827606
unclassified	38444859	92.63199583758063	SRR17827606
other_genus	3005911	7.242672817193525	SRR17827606
Prochlorococcus	22387	0.10260370125883059	SRR17827601
Synechococcus	2185	0.01001425323851096	SRR17827601
unclassified	19991666	91.62544896280524	SRR17827601
other_genus	1802663	8.261933082697428	SRR17827601
Prochlorococcus	23250	0.05963252973220223	SRR17827599
Synechococcus	3775	0.009682270956518857	SRR17827599
unclassified	35804953	91.83397524011198	SRR17827599
other_genus	3156809	8.096709959199295	SRR17827599
Prochlorococcus	29352	0.07930850720189714	SRR17827593
Synechococcus	3666	0.009905457461234494	SRR17827593
unclassified	33770094	91.2461073592172	SRR17827593
other_genus	3206789	8.664678676119669	SRR17827593
Prochlorococcus	34252	0.0796550581566575	SRR17827592
Synechococcus	4577	0.010644085051472069	SRR17827592
unclassified	39478420	91.80940794794319	SRR17827592
other_genus	3483159	8.10029290884868	SRR17827592
Prochlorococcus	22205	0.06080668744856044	SRR17827615
Synechococcus	3153	0.008634248391142131	SRR17827615
unclassified	33515309	91.77910016234742	SRR17827615
other_genus	2976698	8.151458901812877	SRR17827615
Prochlorococcus	20756	0.10859414685082468	SRR17827629
Synechococcus	1943	0.010165659439735611	SRR17827629
unclassified	17650691	92.34735644982315	SRR17827629
other_genus	1439979	7.533883743886281	SRR17827629
Prochlorococcus	31289	0.09109101675001612	SRR17827626
Synechococcus	3456	0.01006138112077905	SRR17827626
unclassified	31586870	91.95819950303881	SRR17827626
other_genus	2727546	7.940648099090398	SRR17827626
Prochlorococcus	19931	0.08000906590108028	SRR17827620
Synechococcus	2132	0.008558493226687228	SRR17827620
unclassified	23001562	92.33523104138196	SRR17827620
other_genus	1887302	7.576201399490272	SRR17827620
Prochlorococcus	30149	0.07702415986975102	SRR17827563
Synechococcus	3856	0.009851244169218213	SRR17827563
unclassified	35837743	91.55766513658995	SRR17827563
other_genus	3270516	8.355459459371078	SRR17827563
Prochlorococcus	24115	0.07196006045062843	SRR17827552
Synechococcus	3405	0.010160647142209819	SRR17827552
unclassified	30865300	92.10320770585867	SRR17827552
other_genus	2618825	7.814671586548497	SRR17827552
Prochlorococcus	28369	0.07393872299336603	SRR17827566
Synechococcus	4330	0.011285370318350132	SRR17827566
unclassified	35166721	91.65576659748275	SRR17827566
other_genus	3168838	8.259009309205542	SRR17827566
Prochlorococcus	11970	0.07466224689451521	SRR17827585
Synechococcus	1533	0.00956200705842037	SRR17827585
unclassified	14621564	91.20123820818343	SRR17827585
other_genus	1397132	8.714537537863645	SRR17827585
Prochlorococcus	24641	0.0828207745464982	SRR17827583
Synechococcus	2961	0.009952206218586142	SRR17827583
unclassified	27107979	91.11252859746794	SRR17827583
other_genus	2616616	8.79469842176697	SRR17827583
Prochlorococcus	18815	0.06769204311783471	SRR17827580
Synechococcus	2704	0.009728370161606433	SRR17827580
unclassified	25455500	91.58303500324429	SRR17827580
other_genus	2317976	8.33954458347627	SRR17827580
Prochlorococcus	13226	0.0663344028288769	SRR17827579
Synechococcus	1799	0.009022802864747433	SRR17827579
unclassified	18293442	91.74992822884435	SRR17827579
other_genus	1629905	8.174714565462015	SRR17827579
Prochlorococcus	25598	0.06364400648642768	SRR17827576
Synechococcus	4021	0.009997365031718325	SRR17827576
unclassified	36948989	91.86583700222458	SRR17827576
other_genus	3241990	8.060521626257271	SRR17827576
Prochlorococcus	15609	0.05638246913747031	SRR17827572
Synechococcus	2484	0.00897264740454073	SRR17827572
unclassified	25494099	92.08919533955492	SRR17827572
other_genus	2171945	7.845449543903066	SRR17827572
Prochlorococcus	44066	0.11247574386026932	SRR17827571
Synechococcus	4369	0.011151602707881738	SRR17827571
unclassified	35955811	91.7749872537615	SRR17827571
other_genus	3173979	8.101385399670352	SRR17827571
Prochlorococcus	30131	0.06742757264744156	SRR17827570
Synechococcus	4322	0.009671831966487751	SRR17827570
unclassified	41006951	91.76592770245185	SRR17827570
other_genus	3645063	8.156972892934231	SRR17827570
Prochlorococcus	31404	0.08841082305679042	SRR17827577
Synechococcus	3093	0.008707638380927677	SRR17827577
unclassified	32918455	92.67442683441337	SRR17827577
other_genus	2567586	7.2284547041489065	SRR17827577
Prochlorococcus	21686	0.06516927001161785	SRR17827659
Synechococcus	2872	0.008630736118849323	SRR17827659
unclassified	30680365	92.19851474407403	SRR17827659
other_genus	2571497	7.7276852497955	SRR17827659
Prochlorococcus	23558	0.07541199057692638	SRR17827656
Synechococcus	3006	0.009622567436719616	SRR17827656
unclassified	28661821	91.74993527334878	SRR17827656
other_genus	2550679	8.165030168637575	SRR17827656
Prochlorococcus	39425	0.08044094984428735	SRR17827653
Synechococcus	4537	0.009257085337819446	SRR17827653
unclassified	45144745	92.11125347566625	SRR17827653
other_genus	3822400	7.7990484891516525	SRR17827653
Prochlorococcus	23780	0.13785197978456945	SRR17827663
Synechococcus	1847	0.010707006167455837	SRR17827663
unclassified	15786120	91.5116860856513	SRR17827663
other_genus	1438640	8.339754928396678	SRR17827663
Prochlorococcus	19325	0.11250908951182409	SRR23969138
Synechococcus	1909	0.011114093240779931	SRR23969138
unclassified	15993469	93.11309885255284	SRR23969138
other_genus	1161687	6.76327796469456	SRR23969138
Prochlorococcus	28756	0.0728465111141848	SRR17827665
Synechococcus	3854	0.009763195640355691	SRR17827665
unclassified	36361967	92.11442597020174	SRR17827665
other_genus	3080203	7.802964323043726	SRR17827665
Prochlorococcus	27232	0.07640752212302476	SRR17827655
Synechococcus	3400	0.009539717068826533	SRR17827655
unclassified	32632080	91.55906193156264	SRR17827655
other_genus	2977758	8.354990829245518	SRR17827655
Prochlorococcus	21660	0.06998127855408211	SRR17827649
Synechococcus	2816	0.009098212391888051	SRR17827649
unclassified	28378633	91.68850512267159	SRR17827649
other_genus	2548026	8.232415386382439	SRR17827649
Prochlorococcus	17428	0.09250205751793647	SRR23969154
Synechococcus	1323	0.00702204625293952	SRR23969154
unclassified	17663816	93.75369082041809	SRR23969154
other_genus	1158095	6.14678507581103	SRR23969154
Prochlorococcus	12153	0.060489602935754096	SRR23969199
Synechococcus	1542	0.007675057000488178	SRR23969199
unclassified	18808282	93.61519872325277	SRR23969199
other_genus	1269079	6.3166366168109835	SRR23969199
Prochlorococcus	30540	0.09148627359901758	SRR17827597
