sample_name	genus	clade	alignment_length	genome_equivalents	depth	filter size (um)	cell_state	binned_depth
SRR23969188	Synechococcus	Synechococcus subsubclade 5.1B-XVI	2562	0.0071284555658925	150.0	0.2	Free-living	150
SRR23969188	Synechococcus	Synechococcus subsubclade 5.2A	4221	0.0117444226946262	150.0	0.2	Free-living	150
SRR23969188	Synechococcus	Synechococcus subsubclade 5.2B	3786	0.0105340877332042	150.0	0.2	Free-living	150
SRR23969188	Synechococcus	Synechococcus subsubclade 5.2C	4519	0.0125735717026808	150.0	0.2	Free-living	150
SRR23969188	Synechococcus	Synechococcus subsubclade 5.3	1509	0.0041986102454847	150.0	0.2	Free-living	150
SRR23969188	Synechococcus	Synechococcus subsubclade RSCCF101	1357	0.0037756886037924	150.0	0.2	Free-living	150
SRR23969188	Synechococcus	unclassified	8488	0.0236168348334488	150.0	0.2	Free-living	150
SRR9178370	Prochlorococcus	Prochlorococcus subclade AMZ-I	24751	0.0688666681153031	150.0	0.2	Free-living	150
SRR9178370	Prochlorococcus	Prochlorococcus subclade AMZ-II	11821	0.0328905047792411	150.0	0.2	Free-living	150
SRR9178370	Prochlorococcus	Prochlorococcus subclade AMZ-III	8138	0.0226430021058679	150.0	0.2	Free-living	150
SRR9178370	Prochlorococcus	Prochlorococcus subclade HLI	400863	1.1153528819322356	150.0	0.2	Free-living	150
SRR9178370	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	5519384	15.357019357961873	150.0	0.2	Free-living	150
SRR9178370	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	31878	0.0886966848280729	150.0	0.2	Free-living	150
SRR9178370	Prochlorococcus	Prochlorococcus subclade LLI	5745042	15.984885488363192	150.0	0.2	Free-living	150
SRR9178370	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	620047	1.7252058892525295	150.0	0.2	Free-living	150
SRR9178370	Prochlorococcus	Prochlorococcus subclade LLIV	50317	0.140000975296259	150.0	0.2	Free-living	150
SRR9178370	Prochlorococcus	Prochlorococcus subclade LLVII	780623	2.1719892151497837	150.0	0.2	Free-living	150
SRR9178370	Prochlorococcus	Prochlorococcus subclade LLVIII	100513	0.2796652827066972	150.0	0.2	Free-living	150
SRR9178370	Prochlorococcus	unclassified	1067783	2.970977232441628	150.0	0.2	Free-living	150
SRR9178370	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	617	0.0017167279797641	150.0	0.2	Free-living	150
SRR9178370	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	4275	0.0118946711725958	150.0	0.2	Free-living	150
SRR9178370	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	15805	0.043975503598334	150.0	0.2	Free-living	150
SRR9178370	Synechococcus	Synechococcus subsubclade 5.1A-II	32423	0.0902130815038775	150.0	0.2	Free-living	150
SRR9178370	Synechococcus	Synechococcus subsubclade 5.1A-III	8530	0.0237336947607585	150.0	0.2	Free-living	150
SRR9178370	Synechococcus	Synechococcus subsubclade 5.1A-IV	7071	0.0196742034763568	150.0	0.2	Free-living	150
SRR9178370	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	3532	0.0098273634109026	150.0	0.2	Free-living	150
SRR9178370	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	11651	0.032417500311559	150.0	0.2	Free-living	150
SRR9178370	Synechococcus	Synechococcus subsubclade 5.1B-HK1	2916	0.0081134178103601	150.0	0.2	Free-living	150
SRR9178370	Synechococcus	Synechococcus subsubclade 5.1B-I	13309	0.037030685061071	150.0	0.2	Free-living	150
SRR9178370	Synechococcus	Synechococcus subsubclade 5.1B-IX	2954	0.0082191482207832	150.0	0.2	Free-living	150
SRR9178370	Synechococcus	Synechococcus subsubclade 5.1B-V	1618	0.0045018895806456	150.0	0.2	Free-living	150
SRR9178370	Synechococcus	Synechococcus subsubclade 5.1B-VI	2099	0.005840213986264	150.0	0.2	Free-living	150
SRR9178370	Synechococcus	Synechococcus subsubclade 5.1B-VII	2823	0.0078546565427457	150.0	0.2	Free-living	150
SRR9178370	Synechococcus	Synechococcus subsubclade 5.1B-VIII	3698	0.0102892383616981	150.0	0.2	Free-living	150
SRR9178370	Synechococcus	Synechococcus subsubclade 5.1B-XVI	3888	0.0108178904138135	150.0	0.2	Free-living	150
SRR9178370	Synechococcus	Synechococcus subsubclade 5.2A	8827	0.0245600613895915	150.0	0.2	Free-living	150
SRR9178370	Synechococcus	Synechococcus subsubclade 5.2B	6273	0.0174538648574722	150.0	0.2	Free-living	150
SRR9178370	Synechococcus	Synechococcus subsubclade 5.2C	6368	0.0177181908835299	150.0	0.2	Free-living	150
SRR9178370	Synechococcus	Synechococcus subsubclade 5.3	4974	0.0138395542485361	150.0	0.2	Free-living	150
SRR9178370	Synechococcus	Synechococcus subsubclade RSCCF101	2729	0.0075931128959097	150.0	0.2	Free-living	150
SRR9178370	Synechococcus	unclassified	26874	0.074773659202887	150.0	0.2	Free-living	150
SRR9178371	Prochlorococcus	Prochlorococcus subclade AMZ-I	65457	0.1821261967121893	150.0	0.2	Free-living	150
SRR9178371	Prochlorococcus	Prochlorococcus subclade AMZ-II	33763	0.0939414696609017	150.0	0.2	Free-living	150
SRR9178371	Prochlorococcus	Prochlorococcus subclade AMZ-III	24422	0.067951265351377	150.0	0.2	Free-living	150
SRR9178371	Prochlorococcus	Prochlorococcus subclade HLI	58281	0.1621598434175581	150.0	0.2	Free-living	150
SRR9178371	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	409182	1.138499494677224	150.0	0.2	Free-living	150
SRR9178371	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	20003	0.0556559315708621	150.0	0.2	Free-living	150
SRR9178371	Prochlorococcus	Prochlorococcus subclade LLI	1959485	5.452030349154167	150.0	0.2	Free-living	150
SRR9178371	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	1163601	3.237579244702632	150.0	0.2	Free-living	150
SRR9178371	Prochlorococcus	Prochlorococcus subclade LLIV	323332	0.8996322384977251	150.0	0.2	Free-living	150
SRR9178371	Prochlorococcus	Prochlorococcus subclade LLVII	2302907	6.407560586215038	150.0	0.2	Free-living	150
SRR9178371	Prochlorococcus	Prochlorococcus subclade LLVIII	141692	0.3942408766754285	150.0	0.2	Free-living	150
SRR9178371	Prochlorococcus	unclassified	452887	1.260103378559868	150.0	0.2	Free-living	150
SRR9178371	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	1188	0.0033054665153319	150.0	0.2	Free-living	150
SRR9178371	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	8630	0.0240119326829245	150.0	0.2	Free-living	150
SRR9178371	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	24543	0.0682879332371979	150.0	0.2	Free-living	150
SRR9178371	Synechococcus	Synechococcus subsubclade 5.1A-II	28869	0.0803245057500984	150.0	0.2	Free-living	150
SRR9178371	Synechococcus	Synechococcus subsubclade 5.1A-III	12694	0.0353195218397502	150.0	0.2	Free-living	150
SRR9178371	Synechococcus	Synechococcus subsubclade 5.1A-IV	15698	0.0436777890216164	150.0	0.2	Free-living	150
SRR9178371	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	7186	0.0199941770868477	150.0	0.2	Free-living	150
SRR9178371	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	26787	0.0745315922106026	150.0	0.2	Free-living	150
SRR9178371	Synechococcus	Synechococcus subsubclade 5.1B-HK1	9115	0.0253613866054296	150.0	0.2	Free-living	150
SRR9178371	Synechococcus	Synechococcus subsubclade 5.1B-I	29300	0.0815237111946338	150.0	0.2	Free-living	150
SRR9178371	Synechococcus	Synechococcus subsubclade 5.1B-IX	7965	0.0221616505005207	150.0	0.2	Free-living	150
SRR9178371	Synechococcus	Synechococcus subsubclade 5.1B-V	3132	0.0087144117222386	150.0	0.2	Free-living	150
SRR9178371	Synechococcus	Synechococcus subsubclade 5.1B-VI	4359	0.0121283910272153	150.0	0.2	Free-living	150
SRR9178371	Synechococcus	Synechococcus subsubclade 5.1B-VII	9858	0.0274286943671228	150.0	0.2	Free-living	150
SRR9178371	Synechococcus	Synechococcus subsubclade 5.1B-VIII	10596	0.0294820902327078	150.0	0.2	Free-living	150
SRR9178371	Synechococcus	Synechococcus subsubclade 5.1B-XVI	11471	0.0319166720516602	150.0	0.2	Free-living	150
SRR9178371	Synechococcus	Synechococcus subsubclade 5.2A	16719	0.0465185982069311	150.0	0.2	Free-living	150
SRR9178371	Synechococcus	Synechococcus subsubclade 5.2B	12759	0.0355003764891581	150.0	0.2	Free-living	150
SRR9178371	Synechococcus	Synechococcus subsubclade 5.2C	18434	0.0512903785720778	150.0	0.2	Free-living	150
SRR9178371	Synechococcus	Synechococcus subsubclade 5.3	8153	0.0226847377941928	150.0	0.2	Free-living	150
SRR9178371	Synechococcus	Synechococcus subsubclade RSCCF101	6123	0.0170365079742233	150.0	0.2	Free-living	150
SRR9178371	Synechococcus	unclassified	39115	0.1088327632552253	150.0	0.2	Free-living	150
SRR9178158	Prochlorococcus	Prochlorococcus subclade AMZ-I	73920	0.2056734720650966	150.0	0.2	Free-living	150
SRR9178158	Prochlorococcus	Prochlorococcus subclade AMZ-II	33361	0.0928229532137945	150.0	0.2	Free-living	150
SRR9178158	Prochlorococcus	Prochlorococcus subclade AMZ-III	24207	0.0673530538187201	150.0	0.2	Free-living	150
SRR9178158	Prochlorococcus	Prochlorococcus subclade HLI	479065	1.3329405018244798	150.0	0.2	Free-living	150
SRR9178158	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	10195422	28.36753032885379	150.0	0.2	Free-living	150
SRR9178158	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	83312	0.231805577714926	150.0	0.2	Free-living	150
SRR9178158	Prochlorococcus	Prochlorococcus subclade LLI	14438414	40.1731431073228	150.0	0.2	Free-living	150
SRR9178158	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	3854862	10.725687931166163	150.0	0.2	Free-living	150
SRR9178158	Prochlorococcus	Prochlorococcus subclade LLIV	317634	0.8837782416927072	150.0	0.2	Free-living	150
SRR9178158	Prochlorococcus	Prochlorococcus subclade LLVII	2401168	6.680959950914557	150.0	0.2	Free-living	150
SRR9178158	Prochlorococcus	Prochlorococcus subclade LLVIII	258685	0.7197597689550803	150.0	0.2	Free-living	150
SRR9178158	Prochlorococcus	unclassified	2177664	6.059087065356692	150.0	0.2	Free-living	150
SRR9178158	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	1453	0.0040427970090717	150.0	0.2	Free-living	150
SRR9178158	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	11106	0.0309011036357543	150.0	0.2	Free-living	150
SRR9178158	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	28625	0.0796456052200134	150.0	0.2	Free-living	150
SRR9178158	Synechococcus	Synechococcus subsubclade 5.1A-II	28022	0.0779678305493525	150.0	0.2	Free-living	150
SRR9178158	Synechococcus	Synechococcus subsubclade 5.1A-III	12828	0.0356923606554526	150.0	0.2	Free-living	150
SRR9178158	Synechococcus	Synechococcus subsubclade 5.1A-IV	20627	0.0573921362051778	150.0	0.2	Free-living	150
SRR9178158	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	9026	0.0251137548547018	150.0	0.2	Free-living	150
SRR9178158	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	33871	0.094241966616841	150.0	0.2	Free-living	150
SRR9178158	Synechococcus	Synechococcus subsubclade 5.1B-HK1	8636	0.0240286269582545	150.0	0.2	Free-living	150
SRR9178158	Synechococcus	Synechococcus subsubclade 5.1B-I	36245	0.1008473348890615	150.0	0.2	Free-living	150
SRR9178158	Synechococcus	Synechococcus subsubclade 5.1B-IX	8687	0.0241705282985591	150.0	0.2	Free-living	150
SRR9178158	Synechococcus	Synechococcus subsubclade 5.1B-V	3484	0.0096938092082629	150.0	0.2	Free-living	150
SRR9178158	Synechococcus	Synechococcus subsubclade 5.1B-VI	4682	0.0130270995158114	150.0	0.2	Free-living	150
SRR9178158	Synechococcus	Synechococcus subsubclade 5.1B-VII	10249	0.0285166046427918	150.0	0.2	Free-living	150
SRR9178158	Synechococcus	Synechococcus subsubclade 5.1B-VIII	12790	0.0355866302450295	150.0	0.2	Free-living	150
SRR9178158	Synechococcus	Synechococcus subsubclade 5.1B-XVI	10439	0.0290452566949072	150.0	0.2	Free-living	150
SRR9178158	Synechococcus	Synechococcus subsubclade 5.2A	19464	0.0541562291703874	150.0	0.2	Free-living	150
SRR9178158	Synechococcus	Synechococcus subsubclade 5.2B	18013	0.050118996919759	150.0	0.2	Free-living	150
SRR9178158	Synechococcus	Synechococcus subsubclade 5.2C	21163	0.0588834914679875	150.0	0.2	Free-living	150
SRR9178158	Synechococcus	Synechococcus subsubclade 5.3	12916	0.0359372100269587	150.0	0.2	Free-living	150
SRR9178158	Synechococcus	Synechococcus subsubclade RSCCF101	8229	0.0228961986150389	150.0	0.2	Free-living	150
SRR9178158	Synechococcus	unclassified	53824	0.1497587792266201	150.0	0.2	Free-living	150
SRR9178231	Prochlorococcus	Prochlorococcus subclade AMZ-I	30174	0.0839555106343645	150.0	0.2	Free-living	150
SRR9178231	Prochlorococcus	Prochlorococcus subclade AMZ-II	15033	0.0418275068392126	150.0	0.2	Free-living	150
SRR9178231	Prochlorococcus	Prochlorococcus subclade AMZ-III	8573	0.0238533370672899	150.0	0.2	Free-living	150
SRR9178231	Prochlorococcus	Prochlorococcus subclade HLI	517550	1.4400203661700597	150.0	0.2	Free-living	150
SRR9178231	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	7173721	19.960012252384978	150.0	0.2	Free-living	150
SRR9178231	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	41850	0.116442570426465	150.0	0.2	Free-living	150
SRR9178231	Prochlorococcus	Prochlorococcus subclade LLI	7218214	20.083808651094287	150.0	0.2	Free-living	150
SRR9178231	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	756211	2.1040657735906225	150.0	0.2	Free-living	150
SRR9178231	Prochlorococcus	Prochlorococcus subclade LLIV	59151	0.1645805133404022	150.0	0.2	Free-living	150
SRR9178231	Prochlorococcus	Prochlorococcus subclade LLVII	950582	2.644879605283871	150.0	0.2	Free-living	150
SRR9178231	Prochlorococcus	Prochlorococcus subclade LLVIII	121914	0.3392109804294399	150.0	0.2	Free-living	150
SRR9178231	Prochlorococcus	unclassified	1330939	3.703177018896749	150.0	0.2	Free-living	150
SRR9178231	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	861	0.0023956285098491	150.0	0.2	Free-living	150
SRR9178231	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	4671	0.0129964933443731	150.0	0.2	Free-living	150
SRR9178231	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	20156	0.056081635591776	150.0	0.2	Free-living	150
SRR9178231	Synechococcus	Synechococcus subsubclade 5.1A-II	35847	0.0997399479588409	150.0	0.2	Free-living	150
SRR9178231	Synechococcus	Synechococcus subsubclade 5.1A-III	9558	0.0265939806006249	150.0	0.2	Free-living	150
SRR9178231	Synechococcus	Synechococcus subsubclade 5.1A-IV	9096	0.025308521400218	150.0	0.2	Free-living	150
SRR9178231	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	3767	0.0104812225279926	150.0	0.2	Free-living	150
SRR9178231	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	15144	0.0421363509328168	150.0	0.2	Free-living	150
SRR9178231	Synechococcus	Synechococcus subsubclade 5.1B-HK1	4077	0.0113437600867072	150.0	0.2	Free-living	150
SRR9178231	Synechococcus	Synechococcus subsubclade 5.1B-I	15060	0.0419026310781974	150.0	0.2	Free-living	150
SRR9178231	Synechococcus	Synechococcus subsubclade 5.1B-IX	3988	0.0110961283359795	150.0	0.2	Free-living	150
SRR9178231	Synechococcus	Synechococcus subsubclade 5.1B-V	1299	0.0036143106089361	150.0	0.2	Free-living	150
SRR9178231	Synechococcus	Synechococcus subsubclade 5.1B-VI	2152	0.005987680085012	150.0	0.2	Free-living	150
SRR9178231	Synechococcus	Synechococcus subsubclade 5.1B-VII	3916	0.01089579703202	150.0	0.2	Free-living	150
SRR9178231	Synechococcus	Synechococcus subsubclade 5.1B-VIII	5224	0.014535149053951	150.0	0.2	Free-living	150
SRR9178231	Synechococcus	Synechococcus subsubclade 5.1B-XVI	5033	0.014003714622614	150.0	0.2	Free-living	150
SRR9178231	Synechococcus	Synechococcus subsubclade 5.2A	8787	0.0244487662207251	150.0	0.2	Free-living	150
SRR9178231	Synechococcus	Synechococcus subsubclade 5.2B	7670	0.0213408486301311	150.0	0.2	Free-living	150
SRR9178231	Synechococcus	Synechococcus subsubclade 5.2C	8503	0.0236585705217737	150.0	0.2	Free-living	150
SRR9178231	Synechococcus	Synechococcus subsubclade 5.3	6148	0.0171060674547648	150.0	0.2	Free-living	150
SRR9178231	Synechococcus	Synechococcus subsubclade RSCCF101	3320	0.0092374990159107	150.0	0.2	Free-living	150
SRR9178231	Synechococcus	unclassified	30199	0.084025070114906	150.0	0.2	Free-living	150
SRR9178230	Prochlorococcus	Prochlorococcus subclade AMZ-I	53994	0.1502317836943023	150.0	0.2	Free-living	150
SRR9178230	Prochlorococcus	Prochlorococcus subclade AMZ-II	30334	0.0844006913098301	150.0	0.2	Free-living	150
SRR9178230	Prochlorococcus	Prochlorococcus subclade AMZ-III	18469	0.0513877618448359	150.0	0.2	Free-living	150
SRR9178230	Prochlorococcus	Prochlorococcus subclade HLI	17294	0.0481184662593855	150.0	0.2	Free-living	150
SRR9178230	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	53096	0.1477332071532518	150.0	0.2	Free-living	150
SRR9178230	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	12250	0.0340841454653332	150.0	0.2	Free-living	150
SRR9178230	Prochlorococcus	Prochlorococcus subclade LLI	537540	1.49564012681104	150.0	0.2	Free-living	150
SRR9178230	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	836037	2.3261719773388423	150.0	0.2	Free-living	150
SRR9178230	Prochlorococcus	Prochlorococcus subclade LLIV	245456	0.6829516742317421	150.0	0.2	Free-living	150
SRR9178230	Prochlorococcus	Prochlorococcus subclade LLVII	1991922	5.542282383967147	150.0	0.2	Free-living	150
SRR9178230	Prochlorococcus	Prochlorococcus subclade LLVIII	79341	0.2207567498257147	150.0	0.2	Free-living	150
SRR9178230	Prochlorococcus	unclassified	279408	0.7774190135655376	150.0	0.2	Free-living	150
SRR9178230	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	1490	0.0041457450402731	150.0	0.2	Free-living	150
SRR9178230	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	7901	0.0219835782303345	150.0	0.2	Free-living	150
SRR9178230	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	17446	0.0485413879010778	150.0	0.2	Free-living	150
SRR9178230	Synechococcus	Synechococcus subsubclade 5.1A-II	20762	0.0577677574001019	150.0	0.2	Free-living	150
SRR9178230	Synechococcus	Synechococcus subsubclade 5.1A-III	8973	0.0249662887559539	150.0	0.2	Free-living	150
SRR9178230	Synechococcus	Synechococcus subsubclade 5.1A-IV	14270	0.0397045514930861	150.0	0.2	Free-living	150
SRR9178230	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	5729	0.0159402505608893	150.0	0.2	Free-living	150
SRR9178230	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	26132	0.0727091338204154	150.0	0.2	Free-living	150
SRR9178230	Synechococcus	Synechococcus subsubclade 5.1B-HK1	7000	0.019476654551619	150.0	0.2	Free-living	150
SRR9178230	Synechococcus	Synechococcus subsubclade 5.1B-I	24281	0.067558949881123	150.0	0.2	Free-living	150
SRR9178230	Synechococcus	Synechococcus subsubclade 5.1B-IX	6820	0.0189758262917202	150.0	0.2	Free-living	150
SRR9178230	Synechococcus	Synechococcus subsubclade 5.1B-V	2861	0.0079603869531688	150.0	0.2	Free-living	150
SRR9178230	Synechococcus	Synechococcus subsubclade 5.1B-VI	3562	0.0099108347875524	150.0	0.2	Free-living	150
SRR9178230	Synechococcus	Synechococcus subsubclade 5.1B-VII	8018	0.0223091165992687	150.0	0.2	Free-living	150
SRR9178230	Synechococcus	Synechococcus subsubclade 5.1B-VIII	8565	0.0238310780335166	150.0	0.2	Free-living	150
SRR9178230	Synechococcus	Synechococcus subsubclade 5.1B-XVI	8339	0.0232022603294215	150.0	0.2	Free-living	150
SRR9178230	Synechococcus	Synechococcus subsubclade 5.2A	13857	0.0385554288745406	150.0	0.2	Free-living	150
SRR9178230	Synechococcus	Synechococcus subsubclade 5.2B	10762	0.0299439651835033	150.0	0.2	Free-living	150
SRR9178230	Synechococcus	Synechococcus subsubclade 5.2C	13485	0.0375203838040831	150.0	0.2	Free-living	150
SRR9178230	Synechococcus	Synechococcus subsubclade 5.3	6616	0.0184082209305016	150.0	0.2	Free-living	150
SRR9178230	Synechococcus	Synechococcus subsubclade RSCCF101	4864	0.0135334925341535	150.0	0.2	Free-living	150
SRR9178230	Synechococcus	unclassified	33018	0.0918685971407651	150.0	0.2	Free-living	150
SRR9178289	Prochlorococcus	Prochlorococcus subclade AMZ-I	72316	0.2012105357935542	150.0	0.2	Free-living	150
SRR9178289	Prochlorococcus	Prochlorococcus subclade AMZ-II	41499	0.1154659553196624	150.0	0.2	Free-living	150
SRR9178289	Prochlorococcus	Prochlorococcus subclade AMZ-III	29358	0.0816850891894901	150.0	0.2	Free-living	150
SRR9178289	Prochlorococcus	Prochlorococcus subclade HLI	35114	0.0977004639893642	150.0	0.2	Free-living	150
SRR9178289	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	231390	0.6438147280998745	150.0	0.2	Free-living	150
SRR9178289	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	22411	0.062355900736619	150.0	0.2	Free-living	150
SRR9178289	Prochlorococcus	Prochlorococcus subclade LLI	2496336	6.945753416681483	150.0	0.2	Free-living	150
SRR9178289	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	1409720	3.922375636358335	150.0	0.2	Free-living	150
SRR9178289	Prochlorococcus	Prochlorococcus subclade LLIV	230619	0.6416695137199747	150.0	0.2	Free-living	150
SRR9178289	Prochlorococcus	Prochlorococcus subclade LLVII	2808319	7.81380843339259	150.0	0.2	Free-living	150
SRR9178289	Prochlorococcus	Prochlorococcus subclade LLVIII	163055	0.4536808439877481	150.0	0.2	Free-living	150
SRR9178289	Prochlorococcus	unclassified	471713	1.3124844497868364	150.0	0.2	Free-living	150
SRR9178289	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	1885	0.0052447848328288	150.0	0.2	Free-living	150
SRR9178289	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	9232	0.0256869249743638	150.0	0.2	Free-living	150
SRR9178289	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	28113	0.0782210270585235	150.0	0.2	Free-living	150
SRR9178289	Synechococcus	Synechococcus subsubclade 5.1A-II	29670	0.0825531915066479	150.0	0.2	Free-living	150
SRR9178289	Synechococcus	Synechococcus subsubclade 5.1A-III	12637	0.0351609262241156	150.0	0.2	Free-living	150
SRR9178289	Synechococcus	Synechococcus subsubclade 5.1A-IV	19483	0.054209094375599	150.0	0.2	Free-living	150
SRR9178289	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	9249	0.025734225421132	150.0	0.2	Free-living	150
SRR9178289	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	33590	0.0934601180555546	150.0	0.2	Free-living	150
SRR9178289	Synechococcus	Synechococcus subsubclade 5.1B-HK1	9529	0.0265132916031967	150.0	0.2	Free-living	150
SRR9178289	Synechococcus	Synechococcus subsubclade 5.1B-I	34348	0.0955691615055727	150.0	0.2	Free-living	150
SRR9178289	Synechococcus	Synechococcus subsubclade 5.1B-IX	10788	0.0300163070432665	150.0	0.2	Free-living	150
SRR9178289	Synechococcus	Synechococcus subsubclade 5.1B-V	4090	0.0113799310165888	150.0	0.2	Free-living	150
SRR9178289	Synechococcus	Synechococcus subsubclade 5.1B-VI	5440	0.0151361429658296	150.0	0.2	Free-living	150
SRR9178289	Synechococcus	Synechococcus subsubclade 5.1B-VII	10534	0.0293095827209649	150.0	0.2	Free-living	150
SRR9178289	Synechococcus	Synechococcus subsubclade 5.1B-VIII	13645	0.0379655644795487	150.0	0.2	Free-living	150
SRR9178289	Synechococcus	Synechococcus subsubclade 5.1B-XVI	11414	0.0317580764360256	150.0	0.2	Free-living	150
SRR9178289	Synechococcus	Synechococcus subsubclade 5.2A	20521	0.0570972040076819	150.0	0.2	Free-living	150
SRR9178289	Synechococcus	Synechococcus subsubclade 5.2B	15056	0.0418915015613108	150.0	0.2	Free-living	150
SRR9178289	Synechococcus	Synechococcus subsubclade 5.2C	18924	0.0526537443906911	150.0	0.2	Free-living	150
SRR9178289	Synechococcus	Synechococcus subsubclade 5.3	8305	0.0231076594358851	150.0	0.2	Free-living	150
SRR9178289	Synechococcus	Synechococcus subsubclade RSCCF101	7350	0.0204504872791999	150.0	0.2	Free-living	150
SRR9178289	Synechococcus	unclassified	47616	0.1324857690185558	150.0	0.2	Free-living	150
SRR9178086	Prochlorococcus	Prochlorococcus subclade AMZ-I	29567	0.082266606446817	150.0	0.2	Free-living	150
SRR9178086	Prochlorococcus	Prochlorococcus subclade AMZ-II	16204	0.0450856729077763	150.0	0.2	Free-living	150
SRR9178086	Prochlorococcus	Prochlorococcus subclade AMZ-III	10232	0.0284693041960236	150.0	0.2	Free-living	150
SRR9178086	Prochlorococcus	Prochlorococcus subclade HLI	13065	0.036351784530986	150.0	0.2	Free-living	150
SRR9178086	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	56239	0.1564782250469287	150.0	0.2	Free-living	150
SRR9178086	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	8248	0.0229490638202505	150.0	0.2	Free-living	150
SRR9178086	Prochlorococcus	Prochlorococcus subclade LLI	236393	0.6577349713458388	150.0	0.2	Free-living	150
SRR9178086	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	300517	0.8361522565555555	150.0	0.2	Free-living	150
SRR9178086	Prochlorococcus	Prochlorococcus subclade LLIV	121446	0.3379088269537031	150.0	0.2	Free-living	150
SRR9178086	Prochlorococcus	Prochlorococcus subclade LLVII	1094757	3.046029129566681	150.0	0.2	Free-living	150
SRR9178086	Prochlorococcus	Prochlorococcus subclade LLVIII	46788	0.1301819590230214	150.0	0.2	Free-living	150
SRR9178086	Prochlorococcus	unclassified	141362	0.3933226915322808	150.0	0.2	Free-living	150
SRR9178086	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	659	0.0018335879070738	150.0	0.2	Free-living	150
SRR9178086	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	3489	0.0097077211043712	150.0	0.2	Free-living	150
SRR9178086	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	10079	0.0280436001751097	150.0	0.2	Free-living	150
SRR9178086	Synechococcus	Synechococcus subsubclade 5.1A-II	12475	0.0347101807902067	150.0	0.2	Free-living	150
SRR9178086	Synechococcus	Synechococcus subsubclade 5.1A-III	4965	0.0138145128355411	150.0	0.2	Free-living	150
SRR9178086	Synechococcus	Synechococcus subsubclade 5.1A-IV	8086	0.0224983183863416	150.0	0.2	Free-living	150
SRR9178086	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	4296	0.0119531011362507	150.0	0.2	Free-living	150
SRR9178086	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	13268	0.0369166075129829	150.0	0.2	Free-living	150
SRR9178086	Synechococcus	Synechococcus subsubclade 5.1B-HK1	5006	0.0139285903836292	150.0	0.2	Free-living	150
